DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201013807,10/7/2020 0:00,10/4/2020 0:00,2030,10,West Valley,1011,2,624,BATTERY - SIMPLE ASSAULT,0444 2004 1822 1420,22,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,19300    SHERMAN                      WY,,34.2012,-118.5469
200806535,2/25/2020 0:00,2/25/2020 0:00,655,8,West LA,832,1,310,BURGLARY,1202 1822 1420,67,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,11800    KIOWA                        AV,,34.0498,-118.4642
201010140,6/17/2020 0:00,6/17/2020 0:00,800,10,West Valley,1033,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1420 0385,0,M,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,6100    RESEDA                       BL,,34.1847,-118.5441
200910059,5/23/2020 0:00,5/21/2020 0:00,2100,9,Van Nuys,916,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,26,M,O,101,STREET,,,IC,Invest Cont,420,,,,14000    VANOWEN                      ST,,34.1976,-118.4356
200208368,3/30/2020 0:00,3/30/2020 0:00,1400,2,Rampart,265,1,220,ATTEMPTED ROBBERY,1822 0334 0416 0371 0906 0421 0342 0355 1206 0411,21,M,H,101,STREET,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,220,,,,800 S  ALVARADO                     ST,,34.0549,-118.2778
200408675,5/8/2020 0:00,5/8/2020 0:00,1530,4,Hollenbeck,404,2,624,BATTERY - SIMPLE ASSAULT,2001 2002 0401 0444 0419,43,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,500    KENDALL                      AV,,34.1014,-118.1871
201211184,4/19/2020 0:00,4/19/2020 0:00,215,12,77th Street,1253,1,520,VEHICLE - ATTEMPT STOLEN,0342 1822,29,M,B,101,STREET,,,IC,Invest Cont,520,,,,GRAMERCY                     PL,78TH                         PL,33.9682,-118.3134
200612285,7/7/2020 0:00,2/4/2020 0:00,1200,6,Hollywood,663,2,354,THEFT OF IDENTITY,1822,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1200 N  LAS PALMAS                   AV,,34.0926,-118.3363
200114917,7/16/2020 0:00,7/16/2020 0:00,530,1,Central,185,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1402 1100 1822 0907 1414 1420 1407,34,M,B,103,ALLEY,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,1100 S  MAIN                         ST,,34.0387,-118.2584
200704250,1/4/2020 0:00,1/4/2020 0:00,1630,7,Wilshire,713,1,330,BURGLARY FROM VEHICLE,1300 1307 0344,36,F,W,101,STREET,,,IC,Invest Cont,330,,,,ORANGE GROVE                 AV,ROSEWOOD                     AV,34.0802,-118.3604
200608527,3/30/2020 0:00,3/30/2020 0:00,200,6,Hollywood,648,2,354,THEFT OF IDENTITY,0930 1822,25,F,H,101,STREET,,,IC,Invest Cont,354,,,,CARLTON                      WY,TAFT,34.1005,-118.3148
201209370,3/17/2020 0:00,3/17/2020 0:00,2045,12,77th Street,1241,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0416 0448 1813 2000,40,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6500    BRYNHURST                    AV,,33.9806,-118.3338
200210008,5/9/2020 0:00,5/7/2020 0:00,2045,2,Rampart,256,1,352,PICKPOCKET,0344 1822,16,F,H,403,DRUG STORE,,,IC,Invest Cont,352,,,,1700 W  6TH                          ST,ST,34.0565,-118.2724
200415445,12/1/2020 0:00,12/1/2020 0:00,1030,4,Hollenbeck,412,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0400 0444,30,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,300 W  AVENUE 26,,34.0798,-118.2185
200806065,2/16/2020 0:00,2/15/2020 0:00,2245,8,West LA,884,1,210,ROBBERY,0377 1822 0400 0342 0448 0906,22,F,H,123,PARKING UNDERGROUND/BUILDING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,PICO                         BL,WESTWOOD                     BL,34.0397,-118.4295
200911277,6/19/2020 0:00,2/29/2020 0:00,1200,9,Van Nuys,955,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,5400    VAN NUYS                     BL,,34.1685,-118.4487
200322268,12/25/2020 0:00,12/25/2020 0:00,345,3,Southwest,337,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0416,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2900    BRIGHTON                     AV,,34.0273,-118.3015
200211067,6/8/2020 0:00,6/7/2020 0:00,1400,2,Rampart,204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,19,X,X,403,DRUG STORE,,,IC,Invest Cont,740,,,,3700 W  SUNSET                       BL,,34.0905,-118.2777
200304629,1/11/2020 0:00,1/11/2020 0:00,835,3,Southwest,356,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0371 1310 0302 0216 0209 1822 0334 0906,33,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,37TH                         ST,HALLDALE                     AV,34.021,-118.3029
201015991,12/12/2020 0:00,12/11/2020 0:00,1930,10,West Valley,1028,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1606 0329 1414,43,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,16500    VANOWEN                      ST,,34.1939,-118.493
200912059,7/7/2020 0:00,7/6/2020 0:00,1930,9,Van Nuys,923,1,310,BURGLARY,1608 0344 0358,36,M,O,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,,14500    HAMLIN                       ST,,34.1887,-118.4487
200108228,3/2/2020 0:00,3/2/2020 0:00,110,1,Central,128,1,310,BURGLARY,1822 0329 1414 1609 1607 0345,0,X,X,210,RESTAURANT/FAST FOOD,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,310,,,,200 E  1ST                          ST,,34.0515,-118.2424
200104880,1/12/2020 0:00,1/12/2020 0:00,1800,1,Central,162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344 1822,20,F,X,102,SIDEWALK,,,IC,Invest Cont,440,,,,800 S  OLIVE                        ST,,34.0452,-118.2569
200604993,1/22/2020 0:00,1/21/2020 0:00,2300,6,Hollywood,628,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0400 0329 2000 1813,38,M,W,101,STREET,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,740,,,,2000    VISTA DEL MAR                AV,,34.1069,-118.324
201007441,3/21/2020 0:00,3/21/2020 0:00,1635,10,West Valley,1018,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0601 0329 0913,42,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,745,,,,7400    DENSMORE                     AV,,34.2049,-118.4771
201306976,2/22/2020 0:00,2/22/2020 0:00,1830,13,Newton,1309,1,330,BURGLARY FROM VEHICLE,344,24,M,W,101,STREET,,,IC,Invest Cont,330,,,,VIOLET                       ST,WINSTON,34.0241,-118.232
200414868,11/14/2020 0:00,11/14/2020 0:00,713,4,Hollenbeck,479,1,310,BURGLARY,325,0,M,X,210,RESTAURANT/FAST FOOD,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,310,,,,3700    WHITTIER                     BL,,34.0244,-118.1934
201105085,1/26/2020 0:00,1/22/2020 0:00,2200,11,Northeast,1145,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600    WAVERLY                      DR,,34.1061,-118.2584
200113652,6/19/2020 0:00,6/16/2020 0:00,1300,1,Central,182,2,666,"BUNCO, ATTEMPT",0800 0913,44,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,666,,,,1200 S  FIGUEROA                     ST,,34.0423,-118.2666
200715675,11/5/2020 0:00,11/5/2020 0:00,1855,7,Wilshire,705,1,310,BURGLARY,344,32,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,800 N  DETROIT                      ST,,34.0853,-118.3452
200512848,8/11/2020 0:00,8/11/2020 0:00,1240,5,Harbor,507,1,251,SHOTS FIRED AT INHABITED DWELLING,1407 1100 1822,28,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106,UNKNOWN FIREARM,IC,Invest Cont,251,998,,,1300 W  SEPULVEDA                    BL,,33.8158,-118.3053
200615064,9/7/2020 0:00,9/6/2020 0:00,315,6,Hollywood,642,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1300 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,7800 W  SUNSET                       BL,,34.0981,-118.3599
200809780,5/22/2020 0:00,5/22/2020 0:00,1410,8,West LA,809,2,624,BATTERY - SIMPLE ASSAULT,0444 0448,42,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,9400    READCREST                    DR,,34.0976,-118.4029
200811507,7/6/2020 0:00,7/6/2020 0:00,745,8,West LA,816,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0346,23,F,B,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,600    KELTON                       AV,,34.0642,-118.4527
200815311,10/16/2020 0:00,10/15/2020 0:00,2330,8,West LA,895,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0344 0385 1822,41,M,W,101,STREET,,,AO,Adult Other,331,,,,3300    MANNING                      AV,,34.0317,-118.407
200704200,1/5/2020 0:00,1/5/2020 0:00,1844,7,Wilshire,736,2,901,VIOLATION OF RESTRAINING ORDER,2038,58,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,300 S  CLOVERDALE                   AV,,34.069,-118.3462
200918107,12/5/2020 0:00,12/4/2020 0:00,1430,9,Van Nuys,969,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,12600    RIVERSIDE                    DR,,34.1576,-118.4062
200305532,1/27/2020 0:00,1/26/2020 0:00,1200,3,Southwest,397,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000 W  42ND                         ST,,34.0073,-118.2915
200309749,4/10/2020 0:00,4/10/2020 0:00,2130,3,Southwest,395,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1501,48,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,1900 W  MARTIN LUTHER KING           BL,,34.0109,-118.3138
201113866,9/21/2020 0:00,9/21/2020 0:00,2145,11,Northeast,1162,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0445 0411 1402 1266,39,M,W,701,HOSPITAL,203,DIRK/DAGGER,AA,Adult Arrest,230,998,,,1300 N  VERMONT                      AV,,34.0956,-118.2918
201113492,9/11/2020 0:00,9/11/2020 0:00,1400,11,Northeast,1115,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0352,39,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2100    FAIR PARK                    AV,,34.1358,-118.2135
201309407,4/15/2020 0:00,4/14/2020 0:00,1700,13,Newton,1323,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 E  22ND                         ST,,34.0226,-118.2539
200514659,9/30/2020 0:00,9/27/2020 0:00,2200,5,Harbor,531,1,121,"RAPE, FORCIBLE",1817 0500 1501 0913,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1600 W  PACIFIC COAST                HY,,33.7866,-118.3044
200115933,8/6/2020 0:00,8/5/2020 0:00,2000,1,Central,182,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1200 S  GRAND                        AV,,34.0397,-118.2637
200216336,10/19/2020 0:00,10/17/2020 0:00,900,2,Rampart,265,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,65,M,H,229,CHECK CASHING*,,,IC,Invest Cont,341,,,,700 S  ALVARADO                     ST,,34.056,-118.2771
201107767,3/25/2020 0:00,3/25/2020 0:00,1430,11,Northeast,1189,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1608 0344,47,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,2600 N  FIGUEROA                     ST,,34.0839,-118.2224
201013837,10/8/2020 0:00,10/7/2020 0:00,1700,10,West Valley,1078,1,310,BURGLARY,1822 0344 1402 1602 1236 1420 0358,0,M,O,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,998,,,16300 W  VENTURA                      BL,,34.1613,-118.4917
200615006,9/6/2020 0:00,9/5/2020 0:00,130,6,Hollywood,644,2,888,TRESPASSING,1822,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,1400 N  DETROIT                      ST,,34.0962,-118.3452
200915623,10/7/2020 0:00,10/2/2020 0:00,525,9,Van Nuys,974,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,4700    WILLIS                       AV,,34.156,-118.4553
200213185,7/31/2020 0:00,7/30/2020 0:00,2230,2,Rampart,235,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 S  CARONDELET                   ST,,34.0655,-118.2765
200918625,12/20/2020 0:00,12/19/2020 0:00,2115,9,Van Nuys,911,2,753,DISCHARGE FIREARMS/SHOTS FIRED,,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,753,,,,15400    VANOWEN                      ST,,34.1939,-118.4687
200514362,9/20/2020 0:00,9/20/2020 0:00,1642,5,Harbor,507,2,437,RESISTING ARREST,1816 1402,0,X,X,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,437,998,,,HALLDALE                     AV,223RD                        ST,33.8245,-118.3016
200122099,12/8/2020 0:00,12/8/2020 0:00,1140,1,Central,155,2,624,BATTERY - SIMPLE ASSAULT,1822 1000 0416 0305,35,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,LOS ANGELES,34.0446,-118.249
200514542,9/26/2020 0:00,9/26/2020 0:00,300,5,Harbor,555,2,624,BATTERY - SIMPLE ASSAULT,0416 1820 0913 0446,23,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,600 W  UPLAND                       AV,,33.75,-118.292
200119229,10/11/2020 0:00,10/11/2020 0:00,1930,1,Central,148,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1822 1414 0906,0,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,,,,5TH,SAN PEDRO,34.0442,-118.2439
200506022,2/17/2020 0:00,2/11/2020 0:00,900,5,Harbor,516,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1236 1300 0329,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1100 N  FRIES                        AV,,33.7848,-118.2652
200307642,3/1/2020 0:00,3/1/2020 0:00,400,3,Southwest,397,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4300    KENWOOD                      AV,,34.0055,-118.2991
200816511,11/16/2020 0:00,10/17/2020 0:00,100,8,West LA,824,2,888,TRESPASSING,1202,68,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,700    SAN LORENZO                  ST,,34.0378,-118.5097
201227230,12/28/2020 0:00,12/28/2020 0:00,130,12,77th Street,1256,2,888,TRESPASSING,1402,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,998,,,600 W  76TH                         ST,,33.9727,-118.285
200321271,12/4/2020 0:00,12/4/2020 0:00,1630,3,Southwest,397,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0359 0432 1266 0216 0209 1309,38,M,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,4000 S  VERMONT                      AV,,34.0073,-118.298
200112169,5/26/2020 0:00,5/25/2020 0:00,2145,1,Central,138,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,300 E  2ND                          ST,,34.0493,-118.2418
201309203,4/9/2020 0:00,4/7/2020 0:00,1250,13,Newton,1385,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,27,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,5800 S  CENTRAL                      AV,,33.9857,-118.2628
201016087,12/14/2020 0:00,12/12/2020 0:00,450,10,West Valley,1061,1,310,BURGLARY,0344 1601 1822 0216 1420,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,19500    VENTURA                      BL,,34.1728,-118.5578
200809580,5/18/2020 0:00,5/17/2020 0:00,2348,8,West LA,835,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 0329,0,X,X,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,740,,,,10800    SANTA MONICA                 BL,,34.0502,-118.4344
200912918,7/30/2020 0:00,7/30/2020 0:00,615,9,Van Nuys,926,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6600    HAZELTINE                    AV,,34.1907,-118.44
200811622,7/7/2020 0:00,7/7/2020 0:00,330,8,West LA,832,2,888,TRESPASSING,1822 2004,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,888,,,,11800    WILSHIRE                     BL,,34.0511,-118.4643
200122184,12/9/2020 0:00,12/9/2020 0:00,1200,1,Central,139,1,480,BIKE - STOLEN,1251 0344 1822,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,600 E  2ND                          ST,,34.0472,-118.2371
201211181,4/18/2020 0:00,4/14/2020 0:00,1800,12,77th Street,1259,1,330,BURGLARY FROM VEHICLE,0344 1608,0,X,X,103,ALLEY,,,IC,Invest Cont,330,,,,800 E  76TH                         ST,,33.9712,-118.2608
201221796,10/1/2020 0:00,9/29/2020 0:00,100,12,77th Street,1213,2,860,BATTERY WITH SEXUAL CONTACT,1822 0302 0448 0522 0500,40,F,B,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,5700 S  WESTERN                      AV,,33.991,-118.3089
200807701,3/25/2020 0:00,2/15/2020 0:00,1800,8,West LA,811,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0556 1259,14,F,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,16100 W  SUNSET                       BL,,34.0561,-118.5512
200516115,11/2/2020 0:00,10/7/2020 0:00,2100,5,Harbor,501,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2034 0913 0344,56,M,H,503,HOTEL,,,IC,Invest Cont,440,,,,18600 S  VERMONT                      AV,,33.8617,-118.2905
200310061,4/18/2020 0:00,4/12/2020 0:00,1800,3,Southwest,357,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1100 W  37TH                         PL,,34.02,-118.2915
200916875,11/5/2020 0:00,10/29/2020 0:00,1010,9,Van Nuys,916,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,33,F,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,6800    WOODMAN                      AV,,34.1976,-118.4356
200104034,1/1/2020 0:00,1/1/2020 0:00,838,1,Central,164,1,110,CRIMINAL HOMICIDE,1218 2004 0411 1822,56,M,H,210,RESTAURANT/FAST FOOD,207,OTHER KNIFE,AA,Adult Arrest,110,,,,100 E  7TH                          ST,,34.0446,-118.2507
201211777,4/28/2020 0:00,4/28/2020 0:00,1000,12,77th Street,1248,2,624,BATTERY - SIMPLE ASSAULT,0562 0416 0319 0448 0429 0913,43,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 W  62ND                         ST,,0,0
201107775,3/26/2020 0:00,3/26/2020 0:00,100,11,Northeast,1109,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,62,M,W,101,STREET,,,IC,Invest Cont,420,,,,1300    LAS FLORES                   DR,,34.141,-118.1938
200810379,6/8/2020 0:00,6/5/2020 0:00,900,8,West LA,886,2,662,"BUNCO, GRAND THEFT",0701 0800 1202 0121,70,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,2800    FORRESTER                    DR,,34.0411,-118.4022
201206479,2/4/2020 0:00,2/4/2020 0:00,1335,12,77th Street,1218,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0416 0446 0342 0444 0429 1822 1251 0445 0400,13,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,998,,,800 W  57TH                         ST,,33.9905,-118.2871
200710911,6/24/2020 0:00,6/24/2020 0:00,1915,7,Wilshire,758,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311 0202,19,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,1100    CRENSHAW                     BL,,34.0519,-118.3306
200815840,10/28/2020 0:00,10/7/2020 0:00,1238,8,West LA,822,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0346,53,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,TAHQUITZ                     PL,ALMAR                        AV,34.0444,-118.5367
201225538,11/30/2020 0:00,11/29/2020 0:00,1710,12,77th Street,1241,2,625,OTHER ASSAULT,0913 0361 0603 0416 2021,43,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,6300    8TH                          AV,,33.9821,-118.3318
200708836,5/2/2020 0:00,5/2/2020 0:00,1300,7,Wilshire,724,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1822 0344 1218,60,M,H,517,MISSIONS/SHELTERS,,,IC,Invest Cont,950,,,,7600    BEVERLY                      BL,,34.0761,-118.3555
200517261,11/30/2020 0:00,11/30/2020 0:00,1720,5,Harbor,507,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416 0374 0334 0445 0342 0353 0302 1309 0216,39,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,,,,1600 W  SEPULVEDA                    BL,,33.8161,-118.3063
201116524,12/11/2020 0:00,10/6/2020 0:00,800,11,Northeast,1173,2,354,THEFT OF IDENTITY,0922 1822,38,M,W,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,1800    GLENDALE                     BL,,34.0898,-118.2592
200904056,1/2/2020 0:00,1/2/2020 0:00,1300,9,Van Nuys,948,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1813,37,M,B,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,740,,,,5700    WOODMAN                      AV,,34.174,-118.4312
200410685,7/11/2020 0:00,7/11/2020 0:00,1100,4,Hollenbeck,457,1,210,ROBBERY,2000 1814 0419 0416 0913,52,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2900 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
200908601,4/18/2020 0:00,4/17/2020 0:00,1400,9,Van Nuys,935,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,26,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,14300    FRIAR                        ST,,34.1857,-118.4444
200804656,1/14/2020 0:00,1/14/2020 0:00,745,8,West LA,857,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1414,0,X,X,723,PRIVATE SCHOOL/PRESCHOOL,,,IC,Invest Cont,740,,,,9000 W  PICO                         BL,,34.0553,-118.3878
200710926,6/25/2020 0:00,6/25/2020 0:00,1155,7,Wilshire,763,1,310,BURGLARY,1402,0,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",112,TOY GUN,AA,Adult Arrest,310,998,,,1400 S  FAIRFAX                      AV,,34.051,-118.3667
200517069,11/9/2020 0:00,10/20/2020 0:00,2030,5,Harbor,526,2,354,THEFT OF IDENTITY,928,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600    LAGOON                       AV,,33.7768,-118.2675
200804924,1/21/2020 0:00,1/21/2020 0:00,1750,8,West LA,852,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,19,F,W,101,STREET,,,IC,Invest Cont,745,,,,STONER                       AV,IDAHO                        AV,34.0421,-118.4559
201015975,12/10/2020 0:00,12/10/2020 0:00,2025,10,West Valley,1029,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0446 0913 0552 0400 2002 1414 0416,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,16000    VANOWEN                      ST,,34.1976,-118.4799
200121040,11/14/2020 0:00,11/14/2020 0:00,1945,1,Central,162,1,210,ROBBERY,1822 0344 0417 0416 0429 0945,24,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,800 S  OLIVE                        ST,,34.0437,-118.2582
